Country,Region,Year, GDP_pp 
Greece,Europe,1/1/1911," 2,335.36 "
Greece,Europe,1/1/1916," 2,579.74 "
Greece,Europe,1/1/1921," 2,919.83 "
Greece,Europe,1/1/1926," 3,342.01 "
Greece,Europe,1/1/1931," 3,296.69 "
Greece,Europe,1/1/1936," 3,819.78 "
Greece,Europe,1/1/1941," 2,936.62 "
Greece,Europe,1/1/1946," 2,188.35 "
Greece,Europe,1/1/1951," 3,278.15 "
Greece,Europe,1/1/1956," 4,333.64 "
Greece,Europe,1/1/1961," 5,473.18 "
Greece,Europe,1/1/1966," 7,717.14 "
Greece,Europe,1/1/1971," 10,842.06 "
Greece,Europe,1/1/1976," 13,362.20 "
Greece,Europe,1/1/1981," 14,774.00 "
Greece,Europe,1/1/1986," 15,791.50 "
Greece,Europe,1/1/1991," 17,193.36 "
Greece,Europe,1/1/1996," 17,894.05 "
Greece,Europe,1/1/2001," 21,585.57 "
Greece,Europe,1/1/2006," 26,869.66 "
Greece,Europe,1/1/2011," 23,112.04 "
Greenland,North America,1/1/1901," 1,066.70 "
Greenland,North America,1/1/1906," 1,130.80 "
Greenland,North America,1/1/1911," 1,198.75 "
Greenland,North America,1/1/1916," 1,372.85 "
Greenland,North America,1/1/1921," 1,655.33 "
Greenland,North America,1/1/1926," 1,995.93 "
Greenland,North America,1/1/1931," 2,406.61 "
Greenland,North America,1/1/1936," 2,901.79 "
Greenland,North America,1/1/1941," 3,498.86 "
Greenland,North America,1/1/1946," 4,218.79 "
Greenland,North America,1/1/1951," 5,201.19 "
Greenland,North America,1/1/1956," 7,008.71 "
Greenland,North America,1/1/1961," 9,444.38 "
Greenland,North America,1/1/1966," 12,726.48 "
Greenland,North America,1/1/1971," 17,882.75 "
Greenland,North America,1/1/1976," 21,780.94 "
Greenland,North America,1/1/1981," 28,343.68 "
Greenland,North America,1/1/1986," 27,768.54 "
Greenland,North America,1/1/1991," 28,095.46 "
Greenland,North America,1/1/1996," 28,266.21 "
Greenland,North America,1/1/2001," 33,509.28 "
Greenland,North America,1/1/2006," 36,172.03 "
Greenland,North America,1/1/2011," 39,867.87 "
Grenada,Central America and the Caribbean,1/1/1901," 1,080.53 "
Grenada,Central America and the Caribbean,1/1/1906," 1,102.87 "
Grenada,Central America and the Caribbean,1/1/1911," 1,125.67 "
Grenada,Central America and the Caribbean,1/1/1916," 1,148.94 "
Grenada,Central America and the Caribbean,1/1/1921," 1,172.69 "
Grenada,Central America and the Caribbean,1/1/1926," 1,196.93 "
Grenada,Central America and the Caribbean,1/1/1931," 1,221.68 "
Grenada,Central America and the Caribbean,1/1/1936," 1,246.93 "
Grenada,Central America and the Caribbean,1/1/1941," 1,272.71 "
Grenada,Central America and the Caribbean,1/1/1946," 1,299.02 "
Grenada,Central America and the Caribbean,1/1/1951," 1,350.79 "
Grenada,Central America and the Caribbean,1/1/1956," 1,513.24 "
Grenada,Central America and the Caribbean,1/1/1961," 1,695.23 "
Grenada,Central America and the Caribbean,1/1/1966," 1,899.11 "
Grenada,Central America and the Caribbean,1/1/1971," 2,231.37 "
Grenada,Central America and the Caribbean,1/1/1976," 3,209.18 "
Grenada,Central America and the Caribbean,1/1/1981," 3,862.08 "
Grenada,Central America and the Caribbean,1/1/1986," 4,491.84 "
Grenada,Central America and the Caribbean,1/1/1991," 6,057.94 "
Grenada,Central America and the Caribbean,1/1/1996," 6,430.85 "
Grenada,Central America and the Caribbean,1/1/2001," 8,320.16 "
Grenada,Central America and the Caribbean,1/1/2006," 8,737.78 "
Grenada,Central America and the Caribbean,1/1/2011," 8,626.45 "
Guatemala,Central America and the Caribbean,1/1/1901," 1,303.52 "
Guatemala,Central America and the Caribbean,1/1/1906," 1,356.61 "
Guatemala,Central America and the Caribbean,1/1/1911," 1,411.86 "
Guatemala,Central America and the Caribbean,1/1/1916," 1,469.36 "
Guatemala,Central America and the Caribbean,1/1/1921," 1,648.07 "
Guatemala,Central America and the Caribbean,1/1/1926," 1,740.36 "
Guatemala,Central America and the Caribbean,1/1/1931," 1,932.03 "
Guatemala,Central America and the Caribbean,1/1/1936," 2,748.75 "
Guatemala,Central America and the Caribbean,1/1/1941," 3,368.07 "
Guatemala,Central America and the Caribbean,1/1/1946," 2,387.43 "
Guatemala,Central America and the Caribbean,1/1/1951," 2,448.64 "
Guatemala,Central America and the Caribbean,1/1/1956," 2,550.95 "
Guatemala,Central America and the Caribbean,1/1/1961," 2,733.06 "
Guatemala,Central America and the Caribbean,1/1/1966," 3,169.15 "
Guatemala,Central America and the Caribbean,1/1/1971," 3,831.07 "
Guatemala,Central America and the Caribbean,1/1/1976," 4,621.21 "
Guatemala,Central America and the Caribbean,1/1/1981," 5,147.50 "
Guatemala,Central America and the Caribbean,1/1/1986," 4,220.98 "
Guatemala,Central America and the Caribbean,1/1/1991," 4,358.67 "
Guatemala,Central America and the Caribbean,1/1/1996," 4,627.13 "
Guatemala,Central America and the Caribbean,1/1/2001," 4,872.04 "
Guatemala,Central America and the Caribbean,1/1/2006," 5,034.10 "
Guatemala,Central America and the Caribbean,1/1/2011," 5,265.07 "
Guinea,Sub-Saharan Africa,1/1/1901, 438.34 
Guinea,Sub-Saharan Africa,1/1/1906, 442.51 
Guinea,Sub-Saharan Africa,1/1/1911, 446.73 
Guinea,Sub-Saharan Africa,1/1/1916, 450.98 
Guinea,Sub-Saharan Africa,1/1/1921, 455.28 
Guinea,Sub-Saharan Africa,1/1/1926, 459.61 
Guinea,Sub-Saharan Africa,1/1/1931, 463.99 
Guinea,Sub-Saharan Africa,1/1/1936, 468.41 
Guinea,Sub-Saharan Africa,1/1/1941, 472.87 
Guinea,Sub-Saharan Africa,1/1/1946, 477.37 
Guinea,Sub-Saharan Africa,1/1/1951, 502.27 
Guinea,Sub-Saharan Africa,1/1/1956, 565.42 
Guinea,Sub-Saharan Africa,1/1/1961, 650.64 
Guinea,Sub-Saharan Africa,1/1/1966, 700.53 
Guinea,Sub-Saharan Africa,1/1/1971, 741.47 
Guinea,Sub-Saharan Africa,1/1/1976, 873.48 
Guinea,Sub-Saharan Africa,1/1/1981, 860.19 
Guinea,Sub-Saharan Africa,1/1/1986, 801.25 
Guinea,Sub-Saharan Africa,1/1/1991, 797.48 
Guinea,Sub-Saharan Africa,1/1/1996, 838.40 
Guinea,Sub-Saharan Africa,1/1/2001, 934.76 
Guinea,Sub-Saharan Africa,1/1/2006, 949.93 
Guinea,Sub-Saharan Africa,1/1/2011, 952.28 
Guinea-Bissau,Sub-Saharan Africa,1/1/1901, 363.97 
Guinea-Bissau,Sub-Saharan Africa,1/1/1906, 365.17 
Guinea-Bissau,Sub-Saharan Africa,1/1/1911, 366.38 
Guinea-Bissau,Sub-Saharan Africa,1/1/1916, 367.60 
Guinea-Bissau,Sub-Saharan Africa,1/1/1921, 368.81 
Guinea-Bissau,Sub-Saharan Africa,1/1/1926, 370.03 
Guinea-Bissau,Sub-Saharan Africa,1/1/1931, 371.26 
Guinea-Bissau,Sub-Saharan Africa,1/1/1936, 372.49 
Guinea-Bissau,Sub-Saharan Africa,1/1/1941, 373.72 
Guinea-Bissau,Sub-Saharan Africa,1/1/1946, 374.96 
Guinea-Bissau,Sub-Saharan Africa,1/1/1951, 390.83 
Guinea-Bissau,Sub-Saharan Africa,1/1/1956, 516.50 
Guinea-Bissau,Sub-Saharan Africa,1/1/1961, 574.70 
Guinea-Bissau,Sub-Saharan Africa,1/1/1966, 723.48 
Guinea-Bissau,Sub-Saharan Africa,1/1/1971, 773.81 
Guinea-Bissau,Sub-Saharan Africa,1/1/1976, 837.67 
Guinea-Bissau,Sub-Saharan Africa,1/1/1981, 808.75 
Guinea-Bissau,Sub-Saharan Africa,1/1/1986, 765.22 
Guinea-Bissau,Sub-Saharan Africa,1/1/1991, 759.66 
Guinea-Bissau,Sub-Saharan Africa,1/1/1996, 772.64 
Guinea-Bissau,Sub-Saharan Africa,1/1/2001, 619.45 
Guinea-Bissau,Sub-Saharan Africa,1/1/2006, 569.58 
Guinea-Bissau,Sub-Saharan Africa,1/1/2011, 614.42 
Guyana,South America,1/1/1901," 1,552.58 "
Guyana,South America,1/1/1906," 1,604.55 "
Guyana,South America,1/1/1911," 1,658.27 "
Guyana,South America,1/1/1916," 1,756.46 "
Guyana,South America,1/1/1921," 1,891.20 "
Guyana,South America,1/1/1926," 2,036.29 "
Guyana,South America,1/1/1931," 2,192.50 "
Guyana,South America,1/1/1936," 2,360.70 "
Guyana,South America,1/1/1941," 2,541.81 "
Guyana,South America,1/1/1946," 2,736.80 "
Guyana,South America,1/1/1951," 2,823.72 "
Guyana,South America,1/1/1956," 2,456.42 "
Guyana,South America,1/1/1961," 2,236.82 "
Guyana,South America,1/1/1966," 2,277.62 "
Guyana,South America,1/1/1971," 2,540.96 "
Guyana,South America,1/1/1976," 2,859.95 "
Guyana,South America,1/1/1981," 2,688.36 "
Guyana,South America,1/1/1986," 2,133.58 "
Guyana,South America,1/1/1991," 2,077.16 "
Guyana,South America,1/1/1996," 2,944.07 "
Guyana,South America,1/1/2001," 3,209.76 "
Guyana,South America,1/1/2006," 3,386.17 "
Guyana,South America,1/1/2011," 4,139.26 "
Haiti,Central America and the Caribbean,1/1/1901," 1,134.93 "
Haiti,Central America and the Caribbean,1/1/1906," 1,193.28 "
Haiti,Central America and the Caribbean,1/1/1911," 1,254.63 "
Haiti,Central America and the Caribbean,1/1/1916," 1,319.13 "
Haiti,Central America and the Caribbean,1/1/1921," 1,386.94 "
Haiti,Central America and the Caribbean,1/1/1926," 1,458.24 "
Haiti,Central America and the Caribbean,1/1/1931," 1,533.21 "
Haiti,Central America and the Caribbean,1/1/1936," 1,612.03 "
Haiti,Central America and the Caribbean,1/1/1941," 1,694.91 "
Haiti,Central America and the Caribbean,1/1/1946," 1,759.43 "
Haiti,Central America and the Caribbean,1/1/1951," 1,771.24 "
Haiti,Central America and the Caribbean,1/1/1956," 1,871.58 "
Haiti,Central America and the Caribbean,1/1/1961," 1,673.93 "
Haiti,Central America and the Caribbean,1/1/1966," 1,514.23 "
Haiti,Central America and the Caribbean,1/1/1971," 1,613.19 "
Haiti,Central America and the Caribbean,1/1/1976," 1,880.97 "
Haiti,Central America and the Caribbean,1/1/1981," 2,118.88 "
Haiti,Central America and the Caribbean,1/1/1986," 1,876.28 "
Haiti,Central America and the Caribbean,1/1/1991," 1,716.39 "
Haiti,Central America and the Caribbean,1/1/1996," 1,329.43 "
Haiti,Central America and the Caribbean,1/1/2001," 1,303.77 "
Haiti,Central America and the Caribbean,1/1/2006," 1,181.95 "
Haiti,Central America and the Caribbean,1/1/2011," 1,193.87 "
Honduras,Central America and the Caribbean,1/1/1901," 1,621.93 "
Honduras,Central America and the Caribbean,1/1/1906," 1,727.53 "
Honduras,Central America and the Caribbean,1/1/1911," 1,840.01 "
Honduras,Central America and the Caribbean,1/1/1916," 1,959.80 "
Honduras,Central America and the Caribbean,1/1/1921," 2,027.39 "
Honduras,Central America and the Caribbean,1/1/1926," 2,096.58 "
Honduras,Central America and the Caribbean,1/1/1931," 2,531.07 "
Honduras,Central America and the Caribbean,1/1/1936," 1,833.69 "
Honduras,Central America and the Caribbean,1/1/1941," 1,841.12 "
Honduras,Central America and the Caribbean,1/1/1946," 2,073.83 "
Honduras,Central America and the Caribbean,1/1/1951," 2,175.90 "
Honduras,Central America and the Caribbean,1/1/1956," 2,191.20 "
Honduras,Central America and the Caribbean,1/1/1961," 2,243.20 "
Honduras,Central America and the Caribbean,1/1/1966," 2,489.67 "
Honduras,Central America and the Caribbean,1/1/1971," 2,528.59 "
Honduras,Central America and the Caribbean,1/1/1976," 2,994.99 "
Honduras,Central America and the Caribbean,1/1/1981," 3,287.52 "
Honduras,Central America and the Caribbean,1/1/1986," 2,952.67 "
Honduras,Central America and the Caribbean,1/1/1991," 2,999.13 "
Honduras,Central America and the Caribbean,1/1/1996," 3,094.71 "
Honduras,Central America and the Caribbean,1/1/2001," 3,093.68 "
Honduras,Central America and the Caribbean,1/1/2006," 3,409.39 "
Honduras,Central America and the Caribbean,1/1/2011," 3,572.64 "
Hungary,Europe,1/1/1901," 3,262.12 "
Hungary,Europe,1/1/1906," 3,557.14 "
Hungary,Europe,1/1/1911," 3,873.20 "
Hungary,Europe,1/1/1916," 3,661.62 "
Hungary,Europe,1/1/1921," 3,349.45 "
Hungary,Europe,1/1/1926," 4,120.45 "
Hungary,Europe,1/1/1931," 4,322.77 "
Hungary,Europe,1/1/1936," 4,989.63 "
Hungary,Europe,1/1/1941," 5,004.94 "
Hungary,Europe,1/1/1946," 3,279.36 "
Hungary,Europe,1/1/1951," 5,135.95 "
Hungary,Europe,1/1/1956," 5,537.72 "
Hungary,Europe,1/1/1961," 7,272.79 "
Hungary,Europe,1/1/1966," 8,854.42 "
Hungary,Europe,1/1/1971," 9,982.61 "
Hungary,Europe,1/1/1976," 11,035.57 "
Hungary,Europe,1/1/1981," 12,102.60 "
Hungary,Europe,1/1/1986," 12,767.16 "
Hungary,Europe,1/1/1991," 10,851.83 "
Hungary,Europe,1/1/1996," 11,169.79 "
Hungary,Europe,1/1/2001," 14,185.52 "
Hungary,Europe,1/1/2006," 17,711.38 "
Hungary,Europe,1/1/2011," 17,311.78 "
Iceland,Europe,1/1/1901," 2,163.93 "
Iceland,Europe,1/1/1906," 2,430.86 "
Iceland,Europe,1/1/1911," 2,763.78 "
Iceland,Europe,1/1/1916," 2,459.70 "
Iceland,Europe,1/1/1921," 2,429.41 "
Iceland,Europe,1/1/1926," 2,947.87 "
Iceland,Europe,1/1/1931," 3,864.34 "
Iceland,Europe,1/1/1936," 3,934.71 "
Iceland,Europe,1/1/1941," 5,411.37 "
Iceland,Europe,1/1/1946," 7,759.22 "
Iceland,Europe,1/1/1951," 7,468.81 "
Iceland,Europe,1/1/1956," 9,489.02 "
Iceland,Europe,1/1/1961," 9,724.49 "
Iceland,Europe,1/1/1966," 13,701.27 "
Iceland,Europe,1/1/1971," 15,128.83 "
Iceland,Europe,1/1/1976," 18,179.25 "
Iceland,Europe,1/1/1981," 23,121.41 "
Iceland,Europe,1/1/1986," 25,107.72 "
Iceland,Europe,1/1/1991," 26,332.62 "
Iceland,Europe,1/1/1996," 27,027.25 "
Iceland,Europe,1/1/2001," 31,830.54 "
Iceland,Europe,1/1/2006," 36,364.32 "
Iceland,Europe,1/1/2011," 33,929.33 "
India,Asia,1/1/1901, 611.65 
India,Asia,1/1/1906, 656.92 
India,Asia,1/1/1911, 685.51 
India,Asia,1/1/1916, 699.96 
India,Asia,1/1/1921, 665.04 
India,Asia,1/1/1926, 693.01 
India,Asia,1/1/1931, 686.50 
India,Asia,1/1/1936, 668.25 
India,Asia,1/1/1941, 657.59 
India,Asia,1/1/1946, 587.93 
India,Asia,1/1/1951, 582.86 
India,Asia,1/1/1956, 651.12 
India,Asia,1/1/1961, 699.92 
India,Asia,1/1/1966, 698.40 
India,Asia,1/1/1971, 779.29 
India,Asia,1/1/1976, 803.89 
India,Asia,1/1/1981, 876.76 
India,Asia,1/1/1986, 981.66 
India,Asia,1/1/1991," 1,150.46 "
India,Asia,1/1/1996," 1,433.42 "
India,Asia,1/1/2001," 1,714.15 "
India,Asia,1/1/2006," 2,292.64 "
India,Asia,1/1/2011," 3,147.19 "
Indonesia,Asia,1/1/1901, 600.79 
Indonesia,Asia,1/1/1906, 619.60 
Indonesia,Asia,1/1/1911, 697.39 
Indonesia,Asia,1/1/1916, 715.29 
Indonesia,Asia,1/1/1921, 741.55 
Indonesia,Asia,1/1/1926, 829.87 
Indonesia,Asia,1/1/1931, 823.28 
Indonesia,Asia,1/1/1936, 881.13 
Indonesia,Asia,1/1/1941," 1,013.45 "
Indonesia,Asia,1/1/1946, 477.15 
Indonesia,Asia,1/1/1951, 744.28 
Indonesia,Asia,1/1/1956, 804.83 
Indonesia,Asia,1/1/1961, 859.77 
Indonesia,Asia,1/1/1966, 794.06 
Indonesia,Asia,1/1/1971," 1,023.36 "
Indonesia,Asia,1/1/1976," 1,314.63 "
Indonesia,Asia,1/1/1981," 1,608.11 "
Indonesia,Asia,1/1/1986," 1,690.43 "
Indonesia,Asia,1/1/1991," 2,176.65 "
Indonesia,Asia,1/1/1996," 3,026.82 "
Indonesia,Asia,1/1/2001," 2,787.53 "
Indonesia,Asia,1/1/2006," 3,363.93 "
Indonesia,Asia,1/1/2011," 4,181.78 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1901," 1,373.52 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1906," 1,441.94 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1911," 1,513.78 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1916," 1,622.81 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1921," 1,764.14 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1926," 1,917.78 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1931," 2,084.80 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1936," 2,266.37 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1941," 2,463.75 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1946," 2,678.33 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1951," 2,792.12 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1956," 2,684.96 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1961," 3,864.43 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1966," 5,047.52 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1971," 7,933.36 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1976," 11,710.25 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1981," 6,524.36 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1986," 6,695.87 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1991," 6,771.03 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/1996," 7,835.29 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/2001," 8,834.25 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/2006," 11,177.96 "
Iran,"Middle East, North Africa, and Greater Arabia",1/1/2011," 12,722.30 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1901," 1,702.32 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1906," 1,818.74 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1911," 1,943.12 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1916," 2,080.43 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1921," 2,230.61 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1926," 2,391.63 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1931," 2,564.28 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1936," 2,749.38 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1941," 2,947.85 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1946," 3,160.64 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1951," 3,562.05 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1956," 6,054.16 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1961," 7,714.63 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1966," 8,969.67 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1971," 9,823.30 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1976," 14,224.37 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1981," 14,677.56 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1986," 11,252.93 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1991," 2,913.94 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/1996," 3,264.74 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/2001," 4,209.66 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/2006," 3,422.39 "
Iraq,"Middle East, North Africa, and Greater Arabia",1/1/2011," 3,959.37 "
Ireland,Europe,1/1/1901," 3,468.62 "
Ireland,Europe,1/1/1906," 3,647.61 "
Ireland,Europe,1/1/1911," 3,835.83 "
Ireland,Europe,1/1/1916," 3,802.03 "
Ireland,Europe,1/1/1921," 3,622.77 "
Ireland,Europe,1/1/1926," 3,678.42 "
Ireland,Europe,1/1/1931," 4,250.85 "
Ireland,Europe,1/1/1936," 4,366.06 "
Ireland,Europe,1/1/1941," 4,365.89 "
Ireland,Europe,1/1/1946," 4,365.83 "
Ireland,Europe,1/1/1951," 5,069.59 "
Ireland,Europe,1/1/1956," 5,574.54 "
Ireland,Europe,1/1/1961," 6,449.00 "
Ireland,Europe,1/1/1966," 7,267.29 "
Ireland,Europe,1/1/1971," 9,088.50 "
Ireland,Europe,1/1/1976," 10,445.81 "
Ireland,Europe,1/1/1981," 12,467.88 "
Ireland,Europe,1/1/1986," 13,252.76 "
Ireland,Europe,1/1/1991," 17,120.66 "
Ireland,Europe,1/1/1996," 22,144.69 "
Ireland,Europe,1/1/2001," 32,335.28 "
Ireland,Europe,1/1/2006," 39,175.62 "
Ireland,Europe,1/1/2011," 35,604.47 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1901," 1,419.05 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1906," 1,460.85 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1911," 1,503.87 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1916," 1,638.68 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1921," 1,854.50 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1926," 2,098.76 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1931," 2,375.18 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1936," 2,688.02 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1941," 3,042.05 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1946," 3,442.72 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1951," 4,261.85 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1956," 5,208.06 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1961," 6,740.54 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1966," 8,351.32 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1971," 11,752.59 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1976," 13,587.56 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1981," 15,322.59 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1986," 16,227.05 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1991," 17,543.46 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/1996," 20,644.52 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/2001," 22,377.18 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/2006," 24,666.25 "
Israel,"Middle East, North Africa, and Greater Arabia",1/1/2011," 27,081.78 "
Italy,Europe,1/1/1901," 2,166.37 "
Italy,Europe,1/1/1906," 2,479.58 "
Italy,Europe,1/1/1911," 2,670.98 "
Italy,Europe,1/1/1916," 3,517.13 "
Italy,Europe,1/1/1921," 3,268.57 "
Italy,Europe,1/1/1926," 3,560.69 "
Italy,Europe,1/1/1931," 3,696.84 "
Italy,Europe,1/1/1936," 4,218.03 "
Italy,Europe,1/1/1941," 4,384.39 "
Italy,Europe,1/1/1946," 3,417.92 "
Italy,Europe,1/1/1951," 4,719.64 "
Italy,Europe,1/1/1956," 5,958.25 "
Italy,Europe,1/1/1961," 7,820.21 "
Italy,Europe,1/1/1966," 9,503.61 "
Italy,Europe,1/1/1971," 11,939.22 "
Italy,Europe,1/1/1976," 14,021.93 "
Italy,Europe,1/1/1981," 16,362.80 "
Italy,Europe,1/1/1986," 18,479.37 "
Italy,Europe,1/1/1991," 21,755.40 "
Italy,Europe,1/1/1996," 23,897.55 "
Italy,Europe,1/1/2001," 27,779.73 "
Italy,Europe,1/1/2006," 28,220.54 "
Italy,Europe,1/1/2011," 26,522.75 "
Jamaica,Central America and the Caribbean,1/1/1901," 1,130.79 "
Jamaica,Central America and the Caribbean,1/1/1906," 1,147.74 "
Jamaica,Central America and the Caribbean,1/1/1911," 1,164.95 "
Jamaica,Central America and the Caribbean,1/1/1916," 1,239.82 "
Jamaica,Central America and the Caribbean,1/1/1921," 1,361.87 "
Jamaica,Central America and the Caribbean,1/1/1926," 1,495.94 "
Jamaica,Central America and the Caribbean,1/1/1931," 1,643.21 "
Jamaica,Central America and the Caribbean,1/1/1936," 1,804.97 "
Jamaica,Central America and the Caribbean,1/1/1941," 1,871.18 "
Jamaica,Central America and the Caribbean,1/1/1946," 3,178.64 "
Jamaica,Central America and the Caribbean,1/1/1951," 2,721.41 "
Jamaica,Central America and the Caribbean,1/1/1956," 4,220.50 "
Jamaica,Central America and the Caribbean,1/1/1961," 5,207.34 "
Jamaica,Central America and the Caribbean,1/1/1966," 6,029.79 "
Jamaica,Central America and the Caribbean,1/1/1971," 7,329.12 "
Jamaica,Central America and the Caribbean,1/1/1976," 6,867.75 "
Jamaica,Central America and the Caribbean,1/1/1981," 6,094.31 "
Jamaica,Central America and the Caribbean,1/1/1986," 5,905.20 "
Jamaica,Central America and the Caribbean,1/1/1991," 7,285.44 "
Jamaica,Central America and the Caribbean,1/1/1996," 7,316.26 "
Jamaica,Central America and the Caribbean,1/1/2001," 6,987.81 "
Jamaica,Central America and the Caribbean,1/1/2006," 7,295.85 "
Jamaica,Central America and the Caribbean,1/1/2011," 6,968.24 "
Japan,Asia,1/1/1901," 1,772.67 "
Japan,Asia,1/1/1906," 1,887.88 "
