,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
4494,Nordeste,CE,,23,,,,2020-04-17,16,9132078.0,2684,298,149,25,,,
4495,Nordeste,CE,,23,,,,2020-04-18,16,9132078.0,3034,350,176,27,,,
4496,Nordeste,CE,,23,,,,2020-04-19,17,9132078.0,3252,218,186,10,,,
4497,Nordeste,CE,,23,,,,2020-04-20,17,9132078.0,3482,230,198,12,,,
4498,Nordeste,CE,,23,,,,2020-04-21,17,9132078.0,3716,234,215,17,,,
4499,Nordeste,CE,,23,,,,2020-04-22,17,9132078.0,3910,194,233,18,,,
4500,Nordeste,CE,,23,,,,2020-04-23,17,9132078.0,4598,688,266,33,,,
4501,Nordeste,CE,,23,,,,2020-04-24,17,9132078.0,4800,202,284,18,,,
4502,Nordeste,CE,,23,,,,2020-04-25,17,9132078.0,5421,621,310,26,,,
4503,Nordeste,CE,,23,,,,2020-04-26,18,9132078.0,5833,412,327,17,,,
4504,Nordeste,CE,,23,,,,2020-04-27,18,9132078.0,6726,893,390,63,,,
4505,Nordeste,CE,,23,,,,2020-04-28,18,9132078.0,6918,192,403,13,,,
4506,Nordeste,CE,,23,,,,2020-04-29,18,9132078.0,7267,349,441,38,,,
4507,Nordeste,CE,,23,,,,2020-04-30,18,9132078.0,7606,339,482,41,,,
4508,Nordeste,CE,,23,,,,2020-05-01,18,9132078.0,7879,273,505,23,,,
4509,Nordeste,CE,,23,,,,2020-05-02,18,9132078.0,8231,352,614,109,,,
4510,Nordeste,CE,,23,,,,2020-05-03,19,9132078.0,8370,139,663,49,,,
4511,Nordeste,CE,,23,,,,2020-05-04,19,9132078.0,11040,2670,712,49,,,
4512,Nordeste,CE,,23,,,,2020-05-05,19,9132078.0,11470,430,795,83,,,
4513,Nordeste,CE,,23,,,,2020-05-06,19,9132078.0,12304,834,848,53,,,
4514,Nordeste,CE,,23,,,,2020-05-07,19,9132078.0,13888,1584,903,55,,,
4515,Nordeste,CE,,23,,,,2020-05-08,19,9132078.0,14956,1068,966,63,,,
4516,Nordeste,CE,,23,,,,2020-05-09,19,9132078.0,15879,923,1062,96,,,
4517,Nordeste,CE,,23,,,,2020-05-10,20,9132078.0,16692,813,1114,52,,,
4518,Nordeste,CE,,23,,,,2020-05-11,20,9132078.0,17599,907,1189,75,,,
4519,Nordeste,CE,,23,,,,2020-05-12,20,9132078.0,18412,813,1280,91,,,
4520,Nordeste,CE,,23,,,,2020-05-13,20,9132078.0,19156,744,1389,109,,,
4521,Nordeste,CE,,23,,,,2020-05-14,20,9132078.0,21077,1921,1413,24,,,
4522,Nordeste,CE,,23,,,,2020-05-15,20,9132078.0,22490,1413,1476,63,,,
4523,Nordeste,CE,,23,,,,2020-05-16,20,9132078.0,23795,1305,1614,138,,,
4524,Nordeste,CE,,23,,,,2020-05-17,21,9132078.0,24255,460,1641,27,,,
4525,Nordeste,CE,,23,,,,2020-05-18,21,9132078.0,26363,2108,1748,107,,,
4526,Nordeste,CE,,23,,,,2020-05-19,21,9132078.0,28112,1749,1856,108,,,
4527,Nordeste,CE,,23,,,,2020-05-20,21,9132078.0,30560,2448,1900,44,,,
4528,Nordeste,CE,,23,,,,2020-05-21,21,9132078.0,31413,853,2161,261,,,
4529,Nordeste,CE,,23,,,,2020-05-22,21,9132078.0,34573,3160,2251,90,,,
4530,Nordeste,CE,,23,,,,2020-05-23,21,9132078.0,35122,549,2308,57,,,
4531,Nordeste,CE,,23,,,,2020-05-24,22,9132078.0,35595,473,2324,16,,,
4532,Nordeste,CE,,23,,,,2020-05-25,22,9132078.0,36185,590,2493,169,,,
4533,Nordeste,CE,,23,,,,2020-05-26,22,9132078.0,37021,836,2603,110,,,
4534,Nordeste,CE,,23,,,,2020-05-27,22,9132078.0,37275,254,2671,68,,,
4535,Nordeste,CE,,23,,,,2020-05-28,22,9132078.0,37821,546,2733,62,,,
4536,Nordeste,CE,,23,,,,2020-05-29,22,9132078.0,38395,574,2859,126,,,
4537,Nordeste,CE,,23,,,,2020-05-30,22,9132078.0,46506,8111,2956,97,,,
4538,Nordeste,CE,,23,,,,2020-05-31,23,9132078.0,48489,1983,3010,54,,,
4539,Nordeste,CE,,23,,,,2020-06-01,23,9132078.0,50504,2015,3188,178,,,
4540,Nordeste,CE,,23,,,,2020-06-02,23,9132078.0,53073,2569,3421,233,,,
4541,Nordeste,CE,,23,,,,2020-06-03,23,9132078.0,56056,2983,3605,184,,,
4542,Nordeste,CE,,23,,,,2020-06-04,23,9132078.0,59795,3739,3813,208,,,
4543,Nordeste,CE,,23,,,,2020-06-05,23,9132078.0,61595,1800,3890,77,,,
4544,Nordeste,CE,,23,,,,2020-06-06,23,9132078.0,63575,1980,3965,75,,,
4545,Nordeste,CE,,23,,,,2020-06-07,24,9132078.0,64271,696,3982,17,,,
4546,Nordeste,CE,,23,,,,2020-06-08,24,9132078.0,65605,1334,4120,138,,,
4547,Nordeste,CE,,23,,,,2020-06-09,24,9132078.0,68384,2779,4309,189,,,
4548,Nordeste,CE,,23,,,,2020-06-10,24,9132078.0,71402,3018,4480,171,,,
4549,Nordeste,CE,,23,,,,2020-06-11,24,9132078.0,73879,2477,4663,183,,,
4550,Nordeste,CE,,23,,,,2020-06-12,24,9132078.0,75705,1826,4788,125,,,
4551,Nordeste,CE,,23,,,,2020-06-13,24,9132078.0,76429,724,4829,41,,,
4552,Nordeste,CE,,23,,,,2020-06-14,25,9132078.0,76748,319,4861,32,,,
4553,Nordeste,CE,,23,,,,2020-06-15,25,9132078.0,79462,2714,4999,138,,,
4554,Nordeste,CE,,23,,,,2020-06-16,25,9132078.0,81289,1827,5070,71,,,
4555,Nordeste,CE,,23,,,,2020-06-17,25,9132078.0,84967,3678,5282,212,,,
4556,Nordeste,CE,,23,,,,2020-06-18,25,9132078.0,87273,2306,5377,95,,,
4557,Nordeste,CE,,23,,,,2020-06-19,25,9132078.0,89863,2590,5460,83,,,
4558,Nordeste,CE,,23,,,,2020-06-20,25,9132078.0,92156,2293,5518,58,,,
4559,Nordeste,CE,,23,,,,2020-06-21,26,9132078.0,92866,710,5523,5,,,
4560,Nordeste,CE,,23,,,,2020-06-22,26,9132078.0,94158,1292,5604,81,,,
4561,Nordeste,CE,,23,,,,2020-06-23,26,9132078.0,97528,3370,5717,113,,,
4562,Nordeste,CE,,23,,,,2020-06-24,26,9132078.0,99578,2050,5815,98,,,
4563,Nordeste,CE,,23,,,,2020-06-25,26,9132078.0,102126,2548,5875,60,,,
4564,Nordeste,CE,,23,,,,2020-06-26,26,9132078.0,104422,2296,5920,45,,,
4565,Nordeste,CE,,23,,,,2020-06-27,26,9132078.0,106628,2206,5981,61,,,
4566,Nordeste,CE,,23,,,,2020-06-28,27,9132078.0,107568,940,5990,9,,,
4567,Nordeste,CE,,23,,,,2020-06-29,27,9132078.0,108225,657,6076,86,,,
4568,Nordeste,CE,,23,,,,2020-06-30,27,9132078.0,108699,474,6146,70,,,
4569,Nordeste,CE,,23,,,,2020-07-01,27,9132078.0,113017,4318,6180,34,,,
4570,Nordeste,CE,,23,,,,2020-07-02,27,9132078.0,115524,2507,6284,104,,,
4571,Nordeste,CE,,23,,,,2020-07-03,27,9132078.0,118041,2517,6351,67,,,
4572,Nordeste,CE,,23,,,,2020-07-04,27,9132078.0,120952,2911,6411,60,,,
4573,Nordeste,CE,,23,,,,2020-07-05,28,9132078.0,121464,512,6441,30,,,
4574,Nordeste,CE,,23,,,,2020-07-06,28,9132078.0,122477,1013,6481,40,,,
4575,Nordeste,CE,,23,,,,2020-07-07,28,9132078.0,124952,2475,6556,75,,,
4576,Nordeste,CE,,23,,,,2020-07-08,28,9132078.0,128471,3519,6665,109,,,
4577,Nordeste,CE,,23,,,,2020-07-09,28,9132078.0,131000,2529,6741,76,,,
4578,Nordeste,CE,,23,,,,2020-07-10,28,9132078.0,133546,2546,6777,36,,,
4579,Nordeste,CE,,23,,,,2020-07-11,28,9132078.0,135945,2399,6853,76,,,
4580,Nordeste,CE,,23,,,,2020-07-12,29,9132078.0,136785,840,6868,15,,,
4581,Nordeste,CE,,23,,,,2020-07-13,29,9132078.0,137206,421,6947,79,,,
4582,Nordeste,CE,,23,,,,2020-07-14,29,9132078.0,139437,2231,6977,30,,,
4583,Nordeste,CE,,23,,,,2020-07-15,29,9132078.0,141248,1811,7030,53,,,
4584,Nordeste,CE,,23,,,,2020-07-16,29,9132078.0,144000,2752,7127,97,,,
4585,Nordeste,CE,,23,,,,2020-07-17,29,9132078.0,145938,1938,7165,38,,,
4586,Nordeste,CE,,23,,,,2020-07-18,29,9132078.0,146544,606,7173,8,,,
4587,Nordeste,CE,,23,,,,2020-07-19,30,9132078.0,146972,428,7178,5,,,
4588,Nordeste,CE,,23,,,,2020-07-20,30,9132078.0,147566,594,7185,7,,,
4589,Nordeste,CE,,23,,,,2020-07-21,30,9132078.0,148986,1420,7284,99,,,
4590,Nordeste,CE,,23,,,,2020-07-22,30,9132078.0,153108,4122,7317,33,,,
4591,Nordeste,CE,,23,,,,2020-07-23,30,9132078.0,156242,3134,7374,57,,,
4592,Nordeste,CE,,23,,,,2020-07-24,30,9132078.0,158824,2582,7426,52,,,
4593,Nordeste,CE,,23,,,,2020-07-25,30,9132078.0,161597,2773,7476,50,,,
4594,Nordeste,CE,,23,,,,2020-07-26,31,9132078.0,162085,488,7493,17,,,
4595,Nordeste,CE,,23,,,,2020-07-27,31,9132078.0,162429,344,7509,16,,,
4596,Nordeste,CE,,23,,,,2020-07-28,31,9132078.0,165550,3121,7613,104,,,
4597,Nordeste,CE,,23,,,,2020-07-29,31,9132078.0,169072,3522,7643,30,,,
4598,Nordeste,CE,,23,,,,2020-07-30,31,9132078.0,171468,2396,7661,18,,,
4599,Nordeste,CE,,23,,,,2020-07-31,31,9132078.0,173882,2414,7668,7,,,
4600,Nordeste,CE,,23,,,,2020-08-01,31,9132078.0,175928,2046,7698,30,,,
4601,Nordeste,CE,,23,,,,2020-08-02,32,9132078.0,176580,652,7709,11,,,
4602,Nordeste,CE,,23,,,,2020-08-03,32,9132078.0,176961,381,7752,43,,,
4603,Nordeste,CE,,23,,,,2020-08-04,32,9132078.0,179341,2380,7806,54,,,
4604,Nordeste,CE,,23,,,,2020-08-05,32,9132078.0,181443,2102,7867,61,,,
4605,Nordeste,CE,,23,,,,2020-08-06,32,9132078.0,183301,1858,7893,26,,,
4606,Nordeste,CE,,23,,,,2020-08-07,32,9132078.0,185409,2108,7921,28,,,
4607,Nordeste,CE,,23,,,,2020-08-08,32,9132078.0,188244,2835,7951,30,,,
4608,Nordeste,CE,,23,,,,2020-08-09,33,9132078.0,188542,298,7954,3,,,
4609,Nordeste,CE,,23,,,,2020-08-10,33,9132078.0,188657,115,7979,25,,,
4610,Nordeste,CE,,23,,,,2020-08-11,33,9132078.0,190550,1893,8011,32,,,
4611,Nordeste,CE,,23,,,,2020-08-12,33,9132078.0,192422,1872,8052,41,,,
4612,Nordeste,CE,,23,,,,2020-08-13,33,9132078.0,194081,1659,8088,36,,,
4613,Nordeste,CE,,23,,,,2020-08-14,33,9132078.0,196144,2063,8123,35,,,
4614,Nordeste,CE,,23,,,,2020-08-15,33,9132078.0,197381,1237,8129,6,,,
4615,Nordeste,CE,,23,,,,2020-08-16,34,9132078.0,197619,238,8133,4,,,
4616,Nordeste,CE,,23,,,,2020-08-17,34,9132078.0,198202,583,8163,30,,,
4617,Nordeste,CE,,23,,,,2020-08-18,34,9132078.0,199258,1056,8196,33,,,
4618,Nordeste,CE,,23,,,,2020-08-19,34,9132078.0,201201,1943,8241,45,,,
4619,Nordeste,CE,,23,,,,2020-08-20,34,9132078.0,202422,1221,8245,4,,,
4620,Nordeste,CE,,23,,,,2020-08-21,34,9132078.0,202999,577,8268,23,,,
4621,Nordeste,CE,,23,,,,2020-08-22,34,9132078.0,204587,1588,8286,18,,,
4622,Nordeste,CE,,23,,,,2020-08-23,35,9132078.0,205441,854,8289,3,,,
4623,Nordeste,CE,,23,,,,2020-08-24,35,9132078.0,205564,123,8292,3,,,
4624,Nordeste,CE,,23,,,,2020-08-25,35,9132078.0,207386,1822,8339,47,,,
4625,Nordeste,CE,,23,,,,2020-08-26,35,9132078.0,208782,1396,8351,12,,,
4626,Nordeste,CE,,23,,,,2020-08-27,35,9132078.0,210727,1945,8365,14,,,
4627,Nordeste,CE,,23,,,,2020-08-28,35,9132078.0,212484,1757,8376,11,,,
4628,Nordeste,CE,,23,,,,2020-08-29,35,9132078.0,214094,1610,8382,6,,,
4629,Nordeste,CE,,23,,,,2020-08-30,36,9132078.0,214457,363,8384,2,,,
4630,Nordeste,CE,,23,,,,2020-08-31,36,9132078.0,214953,496,8409,25,,,
4631,Nordeste,CE,,23,,,,2020-09-01,36,9132078.0,216333,1380,8447,38,,,
4632,Nordeste,CE,,23,,,,2020-09-02,36,9132078.0,218396,2063,8480,33,,,
4633,Nordeste,CE,,23,,,,2020-09-03,36,9132078.0,219672,1276,8493,13,,,
4634,Nordeste,CE,,23,,,,2020-09-04,36,9132078.0,230105,10433,8555,62,,,
4635,Nordeste,CE,,23,,,,2020-09-05,36,9132078.0,222179,-7926,8565,10,,,
4636,Nordeste,CE,,23,,,,2020-09-06,37,9132078.0,222372,193,8565,0,,,
4637,Nordeste,CE,,23,,,,2020-09-07,37,9132078.0,222445,73,8566,1,,,
4638,Nordeste,CE,,23,,,,2020-09-08,37,9132078.0,222577,132,8567,1,,,
4639,Nordeste,CE,,23,,,,2020-09-09,37,9132078.0,223622,1045,8604,37,,,
4640,Nordeste,CE,,23,,,,2020-09-10,37,9132078.0,224759,1137,8639,35,,,
4641,Nordeste,CE,,23,,,,2020-09-11,37,9132078.0,225878,1119,8666,27,,,
4642,Nordeste,CE,,23,,,,2020-09-12,37,9132078.0,227075,1197,8685,19,,,
4643,Nordeste,CE,,23,,,,2020-09-13,38,9132078.0,227449,374,8686,1,,,
4644,Nordeste,CE,,23,,,,2020-09-14,38,9132078.0,227799,350,8698,12,,,
4645,Nordeste,CE,,23,,,,2020-09-15,38,9132078.0,229072,1273,8739,41,,,
4646,Nordeste,CE,,23,,,,2020-09-16,38,9132078.0,230406,1334,8764,25,,,
4647,Nordeste,CE,,23,,,,2020-09-17,38,9132078.0,231438,1032,8774,10,,,
4648,Nordeste,CE,,23,,,,2020-09-18,38,9132078.0,232602,1164,8790,16,,,
4649,Nordeste,CE,,23,,,,2020-09-19,38,9132078.0,233600,998,8801,11,,,
4650,Nordeste,CE,,23,,,,2020-09-20,39,9132078.0,233818,218,8813,12,,,
4651,Nordeste,CE,,23,,,,2020-09-21,39,9132078.0,234120,302,8834,21,,,
4652,Nordeste,CE,,23,,,,2020-09-22,39,9132078.0,235222,1102,8850,16,,,
4653,Nordeste,CE,,23,,,,2020-09-23,39,9132078.0,236100,878,8861,11,,,
4654,Nordeste,CE,,23,,,,2020-09-24,39,9132078.0,237108,1008,8882,21,,,
4655,Nordeste,CE,,23,,,,2020-09-25,39,9132078.0,237147,39,8891,9,,,
4656,Nordeste,CE,,23,,,,2020-09-26,39,9132078.0,238568,1421,8913,22,,,
4657,Nordeste,CE,,23,,,,2020-09-27,40,9132078.0,238935,367,8919,6,,,
4658,Nordeste,CE,,23,,,,2020-09-28,40,9132078.0,239062,127,8921,2,,,
4659,Nordeste,CE,,23,,,,2020-09-29,40,9132078.0,239497,435,8950,29,,,
4660,Nordeste,CE,,23,,,,2020-09-30,40,9132078.0,241159,1662,8994,44,,,
4661,Nordeste,CE,,23,,,,2020-10-01,40,9132078.0,241684,525,9023,29,,,
4662,Nordeste,CE,,23,,,,2020-10-02,40,9132078.0,242331,647,9047,24,,,
4663,Nordeste,CE,,23,,,,2020-10-03,40,9132078.0,242669,338,9050,3,,,
4664,Nordeste,CE,,23,,,,2020-10-04,41,9132078.0,242873,204,9051,1,,,
4665,Nordeste,CE,,23,,,,2020-10-05,41,9132078.0,243106,233,9056,5,,,
4666,Nordeste,CE,,23,,,,2020-10-06,41,9132078.0,255929,12823,9084,28,,,
4667,Nordeste,CE,,23,,,,2020-10-07,41,9132078.0,256764,835,9094,10,,,
4668,Nordeste,CE,,23,,,,2020-10-08,41,9132078.0,257865,1101,9111,17,,,
4669,Nordeste,CE,,23,,,,2020-10-09,41,9132078.0,258479,614,9126,15,,,
4670,Nordeste,CE,,23,,,,2020-10-10,41,9132078.0,259764,1285,9130,4,,,
4671,Nordeste,CE,,23,,,,2020-10-11,42,9132078.0,260154,390,9134,4,,,
4672,Nordeste,CE,,23,,,,2020-10-12,42,9132078.0,260222,68,9135,1,,,
4673,Nordeste,CE,,23,,,,2020-10-13,42,9132078.0,260642,420,9140,5,,,
4674,Nordeste,CE,,23,,,,2020-10-14,42,9132078.0,261284,642,9178,38,,,
4675,Nordeste,CE,,23,,,,2020-10-15,42,9132078.0,262567,1283,9192,14,,,
4676,Nordeste,CE,,23,,,,2020-10-16,42,9132078.0,263143,576,9199,7,,,
4677,Nordeste,CE,,23,,,,2020-10-17,42,9132078.0,264245,1102,9207,8,,,
4678,Nordeste,CE,,23,,,,2020-10-18,43,9132078.0,265102,857,9210,3,,,
4679,Nordeste,CE,,23,,,,2020-10-19,43,9132078.0,265583,481,9211,1,,,
4680,Nordeste,CE,,23,,,,2020-10-20,43,9132078.0,266289,706,9218,7,,,
4681,Nordeste,CE,,23,,,,2020-10-21,43,9132078.0,266316,27,9227,9,,,
4682,Nordeste,CE,,23,,,,2020-10-22,43,9132078.0,268274,1958,9243,16,,,
4683,Nordeste,CE,,23,,,,2020-10-23,43,9132078.0,269165,891,9244,1,,,
4684,Nordeste,CE,,23,,,,2020-10-24,43,9132078.0,269392,227,9246,2,,,
4685,Nordeste,CE,,23,,,,2020-10-25,44,9132078.0,270264,872,9248,2,,,
4686,Nordeste,CE,,23,,,,2020-10-26,44,9132078.0,270577,313,9279,31,,,
4687,Nordeste,CE,,23,,,,2020-10-27,44,9132078.0,271006,429,9305,26,,,
4688,Nordeste,CE,,23,,,,2020-10-28,44,9132078.0,272104,1098,9325,20,,,
4689,Nordeste,CE,,23,,,,2020-10-29,44,9132078.0,272778,674,9326,1,,,
4690,Nordeste,CE,,23,,,,2020-10-30,44,9132078.0,273552,774,9337,11,,,
4691,Nordeste,CE,,23,,,,2020-10-31,44,9132078.0,274185,633,9353,16,,,
4692,Nordeste,CE,,23,,,,2020-11-01,45,9132078.0,274341,156,9360,7,,,
4693,Nordeste,CE,,23,,,,2020-11-02,45,9132078.0,274615,274,9362,2,,,
4694,Nordeste,CE,,23,,,,2020-11-03,45,9132078.0,274833,218,9362,0,,,
4695,Nordeste,CE,,23,,,,2020-11-04,45,9132078.0,275671,838,9370,8,,,
4696,Nordeste,CE,,23,,,,2020-11-05,45,9132078.0,276319,648,9386,16,,,
4697,Nordeste,CE,,23,,,,2020-11-06,45,9132078.0,277252,933,9393,7,,,
4698,Nordeste,CE,,23,,,,2020-11-07,45,9132078.0,277950,698,9391,-2,,,
4699,Nordeste,CE,,23,,,,2020-11-08,46,9132078.0,278157,207,9395,4,,,
4700,Nordeste,CE,,23,,,,2020-11-09,46,9132078.0,278608,451,9404,9,,,
4701,Nordeste,CE,,23,,,,2020-11-10,46,9132078.0,279322,714,9416,12,,,
4702,Nordeste,CE,,23,,,,2020-11-11,46,9132078.0,279989,667,9418,2,,,
4703,Nordeste,CE,,23,,,,2020-11-12,46,9132078.0,282471,2482,9430,12,,,
4704,Nordeste,CE,,23,,,,2020-11-13,46,9132078.0,282791,320,9432,2,,,
4705,Nordeste,CE,,23,,,,2020-11-14,46,9132078.0,284208,1417,9439,7,,,
4706,Nordeste,CE,,23,,,,2020-11-15,47,9132078.0,285301,1093,9439,0,,,
4707,Nordeste,CE,,23,,,,2020-11-16,47,9132078.0,286562,1261,9440,1,,,
4708,Nordeste,CE,,23,,,,2020-11-17,47,9132078.0,287242,680,9448,8,,,
4709,Nordeste,CE,,23,,,,2020-11-18,47,9132078.0,288122,880,9461,13,,,
4710,Nordeste,CE,,23,,,,2020-11-19,47,9132078.0,289314,1192,9467,6,,,
4711,Nordeste,CE,,23,,,,2020-11-20,47,9132078.0,289925,611,9477,10,,,
4712,Nordeste,CE,,23,,,,2020-11-21,47,9132078.0,290959,1034,9487,10,,,
4713,Nordeste,CE,,23,,,,2020-11-22,48,9132078.0,291617,658,9485,-2,,,
4714,Nordeste,CE,,23,,,,2020-11-23,48,9132078.0,292663,1046,9492,7,,,
4715,Nordeste,CE,,23,,,,2020-11-24,48,9132078.0,292663,0,9492,0,,,
4716,Nordeste,CE,,23,,,,2020-11-25,48,9132078.0,295073,2410,9530,38,,,
4717,Nordeste,CE,,23,,,,2020-11-26,48,9132078.0,297152,2079,9545,15,,,
4718,Nordeste,CE,,23,,,,2020-11-27,48,9132078.0,298312,1160,9568,23,,,
4719,Nordeste,CE,,23,,,,2020-11-28,48,9132078.0,299290,978,9598,30,,,
4720,Nordeste,CE,,23,,,,2020-11-29,49,9132078.0,299949,659,9607,9,,,
4721,Nordeste,CE,,23,,,,2020-11-30,49,9132078.0,300627,678,9612,5,,,
4722,Nordeste,CE,,23,,,,2020-12-01,49,9132078.0,301414,787,9629,17,,,
4723,Nordeste,CE,,23,,,,2020-12-02,49,9132078.0,301802,388,9640,11,,,
4724,Nordeste,CE,,23,,,,2020-12-03,49,9132078.0,303168,1366,9657,17,,,
4725,Nordeste,CE,,23,,,,2020-12-04,49,9132078.0,303868,700,9683,26,,,
4726,Nordeste,CE,,23,,,,2020-12-05,49,9132078.0,304443,575,9693,10,,,
4727,Nordeste,CE,,23,,,,2020-12-06,50,9132078.0,304443,0,9693,0,,,
4728,Nordeste,CE,,23,,,,2020-12-07,50,9132078.0,304714,271,9704,11,,,
4729,Nordeste,CE,,23,,,,2020-12-08,50,9132078.0,309168,4454,9738,34,,,
4730,Nordeste,CE,,23,,,,2020-12-09,50,9132078.0,312068,2900,9762,24,,,
4731,Nordeste,CE,,23,,,,2020-12-10,50,9132078.0,313439,1371,9768,6,,,
4732,Nordeste,CE,,23,,,,2020-12-11,50,9132078.0,314445,1006,9772,4,,,
4733,Nordeste,CE,,23,,,,2020-12-12,50,9132078.0,314674,229,9774,2,,,
4734,Nordeste,CE,,23,,,,2020-12-13,51,9132078.0,315913,1239,9784,10,,,
4735,Nordeste,CE,,23,,,,2020-12-14,51,9132078.0,316394,481,9786,2,,,
4736,Nordeste,CE,,23,,,,2020-12-15,51,9132078.0,316681,287,9802,16,,,
4737,Nordeste,CE,,23,,,,2020-12-16,51,9132078.0,320385,3704,9857,55,,,
4738,Nordeste,CE,,23,,,,2020-12-17,51,9132078.0,321567,1182,9883,26,,,
4739,Nordeste,CE,,23,,,,2020-12-18,51,9132078.0,322494,927,9903,20,,,
4740,Nordeste,CE,,23,,,,2020-12-19,51,9132078.0,322861,367,9909,6,,,
4741,Nordeste,CE,,23,,,,2020-12-20,52,9132078.0,323941,1080,9916,7,,,
4742,Nordeste,CE,,23,,,,2020-12-21,52,9132078.0,324196,255,9916,0,,,
4743,Nordeste,CE,,23,,,,2020-12-22,52,9132078.0,325250,1054,9933,17,,,
4744,Nordeste,CE,,23,,,,2020-12-23,52,9132078.0,326058,808,9942,9,,,
4745,Nordeste,CE,,23,,,,2020-12-24,52,9132078.0,327140,1082,9952,10,,,
4746,Nordeste,CE,,23,,,,2020-12-25,52,9132078.0,327140,0,9952,0,,,
4747,Nordeste,CE,,23,,,,2020-12-26,52,9132078.0,327832,692,9952,0,,,
4748,Nordeste,CE,,23,,,,2020-12-27,53,9132078.0,327865,33,9952,0,,,
4749,Nordeste,CE,,23,,,,2020-12-28,53,9132078.0,328620,755,9954,2,,,
4750,Nordeste,CE,,23,,,,2020-12-29,53,9132078.0,330687,2067,9963,9,,,
4751,Nordeste,CE,,23,,,,2020-12-30,53,9132078.0,332462,1775,9984,21,,,
4752,Nordeste,CE,,23,,,,2020-12-31,53,9132078.0,335091,2629,9990,6,,,
4753,Nordeste,CE,,23,,,,2021-01-01,53,9132078.0,335992,901,9993,3,,,
4754,Nordeste,CE,,23,,,,2021-01-02,53,9132078.0,336574,582,10015,22,,,
4755,Nordeste,CE,,23,,,,2021-01-03,1,9132078.0,336763,189,10024,9,,,
4756,Nordeste,CE,,23,,,,2021-01-04,1,9132078.0,336975,212,10025,1,,,
4757,Nordeste,CE,,23,,,,2021-01-05,1,9132078.0,337956,981,10042,17,,,
4758,Nordeste,CE,,23,,,,2021-01-06,1,9132078.0,340089,2133,10056,14,,,
4759,Nordeste,CE,,23,,,,2021-01-07,1,9132078.0,341276,1187,10096,40,,,
4760,Nordeste,CE,,23,,,,2021-01-08,1,9132078.0,342941,1665,10122,26,,,
4761,Nordeste,CE,,23,,,,2021-01-09,1,9132078.0,343887,946,10137,15,,,
4762,Nordeste,CE,,23,,,,2021-01-10,2,9132078.0,344813,926,10155,18,,,
4763,Nordeste,CE,,23,,,,2021-01-11,2,9132078.0,345124,311,10160,5,,,
4764,Nordeste,CE,,23,,,,2021-01-12,2,9132078.0,345235,111,10162,2,,,
4765,Nordeste,CE,,23,,,,2021-01-13,2,9132078.0,348414,3179,10189,27,,,
4766,Nordeste,CE,,23,,,,2021-01-14,2,9132078.0,349575,1161,10209,20,,,
4767,Nordeste,CE,,23,,,,2021-01-15,2,9132078.0,351351,1776,10209,0,,,
4768,Nordeste,CE,,23,,,,2021-01-16,2,9132078.0,352340,989,10223,14,,,
4769,Nordeste,CE,,23,,,,2021-01-17,3,9132078.0,353388,1048,10223,0,,,
4770,Nordeste,CE,,23,,,,2021-01-18,3,9132078.0,353979,591,10223,0,,,
4771,Nordeste,CE,,23,,,,2021-01-19,3,9132078.0,356117,2138,10240,17,,,
4772,Nordeste,CE,,23,,,,2021-01-20,3,9132078.0,356985,868,10243,3,,,
4773,Nordeste,CE,,23,,,,2021-01-21,3,9132078.0,358404,1419,10261,18,,,
4774,Nordeste,CE,,23,,,,2021-01-22,3,9132078.0,360149,1745,10311,50,,,
4775,Nordeste,CE,,23,,,,2021-01-23,3,9132078.0,360973,824,10320,9,,,
4776,Nordeste,CE,,23,,,,2021-01-24,4,9132078.0,362351,1378,10331,11,,,
4777,Nordeste,CE,,23,,,,2021-01-25,4,9132078.0,363967,1616,10332,1,,,
4778,Nordeste,CE,,23,,,,2021-01-26,4,9132078.0,365640,1673,10363,31,,,
4779,Nordeste,CE,,23,,,,2021-01-27,4,9132078.0,367265,1625,10402,39,,,
4780,Nordeste,CE,,23,,,,2021-01-28,4,9132078.0,368281,1016,10432,30,,,
4781,Nordeste,CE,,23,,,,2021-01-29,4,9132078.0,369245,964,10449,17,,,
4782,Nordeste,CE,,23,,,,2021-01-30,4,9132078.0,370300,1055,10465,16,,,
4783,Nordeste,CE,,23,,,,2021-01-31,5,9132078.0,373417,3117,10476,11,,,
4784,Nordeste,CE,,23,,,,2021-02-01,5,9132078.0,374856,1439,10477,1,,,
4785,Nordeste,CE,,23,,,,2021-02-02,5,9132078.0,375024,168,10486,9,,,
4786,Nordeste,CE,,23,,,,2021-02-03,5,9132078.0,378191,3167,10556,70,,,
4787,Nordeste,CE,,23,,,,2021-02-04,5,9132078.0,378198,7,10556,0,,,
4788,Nordeste,CE,,23,,,,2021-02-05,5,9132078.0,380710,2512,10585,29,,,
4789,Nordeste,CE,,23,,,,2021-02-06,5,9132078.0,381621,911,10611,26,,,
4790,Nordeste,CE,,23,,,,2021-02-07,6,9132078.0,382597,976,10612,1,,,
4791,Nordeste,CE,,23,,,,2021-02-08,6,9132078.0,384531,1934,10612,0,,,
